选词方式	数据日期	关键词	城市	qv	sug占比	top1占比	top3占比	top5占比	top9占比	fold点击占比	qc点击占比	qr点击占比	citylist点击占比	结果数	是否折叠	折叠位置	是否城市跳转	结果城市	城市跳转类型	是否纠错	纠错类型	是否Geo	检索类型	map检索链接
top	201703080000~201703082359	农业银行	杭州	106	70.75%	0	0	0	0	0	0	0	0	688	N	-1	N	3301	null	N	null	N	chain	http://map.qq.com/?w=%E5%86%9C%E4%B8%9A%E9%93%B6%E8%A1%8C&c=%E6%9D%AD%E5%B7%9E
top	201703080000~201703082359	泰山风景区	泰安	106	95.28%	0	0	0	0	0.0%	0	0	0	750	Y	1	N	3709	null	N	null	N	exact	http://map.qq.com/?w=%E6%B3%B0%E5%B1%B1%E9%A3%8E%E6%99%AF%E5%8C%BA&c=%E6%B3%B0%E5%AE%89
top	201703080000~201703082359	超市	武汉	106	3.77%	0	0	0	0	0	0	0	0	24	N	-1	N	4201	null	N	null	N	tag	http://map.qq.com/?w=%E8%B6%85%E5%B8%82&c=%E6%AD%A6%E6%B1%89
top	201703080000~201703082359	北京路步行街	广州	106	92.45%	0	0	0	0	0.0%	0	0	0	174	Y	1	N	4401	null	N	null	N	exact	http://map.qq.com/?w=%E5%8C%97%E4%BA%AC%E8%B7%AF%E6%AD%A5%E8%A1%8C%E8%A1%97&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	景点	兰州	106	0.0%	0	0	0	0	0.0%	0	0	0	795	N	-1	N	6201	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E5%85%B0%E5%B7%9E
top	201703080000~201703082359	湖南省株洲市醴陵市窗帘	重庆市	105	0.0%	0	0	0	0	0	0	0	0	50	N	-1	Y	株洲	area	N	null	N	tag	http://map.qq.com/?w=%E6%B9%96%E5%8D%97%E7%9C%81%E6%A0%AA%E6%B4%B2%E5%B8%82%E9%86%B4%E9%99%B5%E5%B8%82%E7%AA%97%E5%B8%98&c=%E9%87%8D%E5%BA%86%E5%B8%82
top	201703080000~201703082359	福州长乐国际机场	福州	105	92.38%	0	0	0	0	0.0%	0	0	0	463	Y	1	N	3501	null	N	null	N	exact	http://map.qq.com/?w=%E7%A6%8F%E5%B7%9E%E9%95%BF%E4%B9%90%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E7%A6%8F%E5%B7%9E
top	201703080000~201703082359	消防公司	深圳	105	2.86%	0	0	0	0	0	0	0	0	41	N	-1	N	4403	null	N	null	N	tag	http://map.qq.com/?w=%E6%B6%88%E9%98%B2%E5%85%AC%E5%8F%B8&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	旅馆	济南	105	2.86%	0	0	0	0	0	0	0	0	168	N	-1	N	3701	null	N	null	N	tag	http://map.qq.com/?w=%E6%97%85%E9%A6%86&c=%E6%B5%8E%E5%8D%97
top	201703080000~201703082359	atm	厦门	105	5.71%	0	0	0	0	0	0	0	0	83	N	-1	N	3502	null	N	null	N	tag	http://map.qq.com/?w=atm&c=%E5%8E%A6%E9%97%A8
top	201703080000~201703082359	美博城	广州	105	88.57%	0	0	0	0	0.0%	0	0	0	570	Y	2	N	4401	null	N	null	N	exact	http://map.qq.com/?w=%E7%BE%8E%E5%8D%9A%E5%9F%8E&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	布达拉宫	拉萨	105	92.38%	0	0	0	0	0.0%	0	0	0	217	Y	1	N	5401	null	N	null	N	exact	http://map.qq.com/?w=%E5%B8%83%E8%BE%BE%E6%8B%89%E5%AE%AB&c=%E6%8B%89%E8%90%A8
top	201703080000~201703082359	邮政储蓄	广州	105	87.62%	0	0	0	0	0	0	0	0	562	N	-1	N	4401	null	N	null	N	chain	http://map.qq.com/?w=%E9%82%AE%E6%94%BF%E5%82%A8%E8%93%84&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	哈尔滨太平国际机场	哈尔滨	104	97.12%	0	0	0	0	0.0%	0	0	0	189	Y	6	N	2301	null	N	null	N	exact	http://map.qq.com/?w=%E5%93%88%E5%B0%94%E6%BB%A8%E5%A4%AA%E5%B9%B3%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E5%93%88%E5%B0%94%E6%BB%A8
top	201703080000~201703082359	茶餐厅	深圳	104	4.81%	0	0	0	0	0	0	0	0	63	N	-1	N	4403	null	N	null	N	tag	http://map.qq.com/?w=%E8%8C%B6%E9%A4%90%E5%8E%85&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	药店	天津	104	19.23%	0	0	0	0	0	0	0	0	19	N	-1	N	12	null	N	null	N	tag	http://map.qq.com/?w=%E8%8D%AF%E5%BA%97&c=%E5%A4%A9%E6%B4%A5
top	201703080000~201703082359	快递	广州	104	37.5%	0	0	0	0	0	0	0	0	77	N	-1	N	4401	null	N	null	N	tag	http://map.qq.com/?w=%E5%BF%AB%E9%80%92&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	北京市	北京市	104	89.42%	0	0	0	0	0	0	0	0	0	N	-1	Y	北京市	poilist	N	null	N	exact	http://map.qq.com/?w=%E5%8C%97%E4%BA%AC%E5%B8%82&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	室内检索poi	香港	104	0.0%	0	0	0	0	0	0	0	0	420	N	-1	N	81	null	N	null	N	exact	http://map.qq.com/?w=%E5%AE%A4%E5%86%85%E6%A3%80%E7%B4%A2poi&c=%E9%A6%99%E6%B8%AF
top	201703080000~201703082359	浦发银行	广州	104	58.65%	0	0	0	0	0	0	0	0	207	N	-1	N	4401	null	N	null	N	chain	http://map.qq.com/?w=%E6%B5%A6%E5%8F%91%E9%93%B6%E8%A1%8C&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	古镇西塘景区	嘉兴	104	92.31%	0	0	0	0	0.0%	0	0	0	1341	Y	1	N	3304	null	N	null	N	exact	http://map.qq.com/?w=%E5%8F%A4%E9%95%87%E8%A5%BF%E5%A1%98%E6%99%AF%E5%8C%BA&c=%E5%98%89%E5%85%B4
top	201703080000~201703082359	美食	南阳	104	0.0%	0	0	0	0	0	0	0	0	849	N	-1	N	4113	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%8D%97%E9%98%B3
top	201703080000~201703082359	犀浦	成都	104	79.81%	0	0	0	0	0.0%	0	0	0	1469	Y	5	N	5101	null	N	null	N	exact	http://map.qq.com/?w=%E7%8A%80%E6%B5%A6&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	十里河	北京市	104	77.88%	0	0	0	0	0.0%	0	0	0	1440	Y	4	N	11	null	N	null	N	exact	http://map.qq.com/?w=%E5%8D%81%E9%87%8C%E6%B2%B3&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	龙华地铁站	深圳	104	89.42%	0	0	0	0	0.0%	0	0	0	426	Y	2	N	4403	null	N	null	N	exact	http://map.qq.com/?w=%E9%BE%99%E5%8D%8E%E5%9C%B0%E9%93%81%E7%AB%99&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	地铁站	东莞	104	25.0%	0	0	0	0	0	0	0	0	15	N	-1	N	4419	null	N	null	N	tag	http://map.qq.com/?w=%E5%9C%B0%E9%93%81%E7%AB%99&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	花店	天津	104	43.27%	0	0	0	0	0	0	0	0	35	N	-1	N	12	null	N	null	N	tag	http://map.qq.com/?w=%E8%8A%B1%E5%BA%97&c=%E5%A4%A9%E6%B4%A5
top	201703080000~201703082359	旅馆	潍坊	103	0.0%	0	0	0	0	0	0	0	0	2500	N	-1	N	3707	null	N	null	N	tag	http://map.qq.com/?w=%E6%97%85%E9%A6%86&c=%E6%BD%8D%E5%9D%8A
top	201703080000~201703082359	嗯	北京市	103	0.97%	0	0	0	0	0	0	0	0	6	N	-1	N	11	null	N	null	N	exact	http://map.qq.com/?w=%E5%97%AF&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	王府井	北京市	103	70.87%	0	0	0	0	0.0%	0	0	0	1356	Y	4	N	11	null	N	null	N	exact	http://map.qq.com/?w=%E7%8E%8B%E5%BA%9C%E4%BA%95&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	景点	红河	103	0.0%	0	0	0	0	0	0	0	0	592	N	-1	N	5325	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E7%BA%A2%E6%B2%B3
top	201703080000~201703082359	银行	沈阳	103	0.97%	0	0	0	0	0	0	0	0	70	N	-1	N	2101	null	N	null	N	tag	http://map.qq.com/?w=%E9%93%B6%E8%A1%8C&c=%E6%B2%88%E9%98%B3
top	201703080000~201703082359	青年旅舍	上海市	103	4.85%	0	0	0	0	0	0	0	0	57	N	-1	N	31	null	N	null	N	tag	http://map.qq.com/?w=%E9%9D%92%E5%B9%B4%E6%97%85%E8%88%8D&c=%E4%B8%8A%E6%B5%B7%E5%B8%82
top	201703080000~201703082359	景点	金华	103	0.0%	0	0	0	0	0	0	0	0	0	N	-1	N	3307	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E9%87%91%E5%8D%8E
top	201703080000~201703082359	青年旅舍	广州	103	0.97%	0	0	0	0	0	0	0	0	2503	N	-1	N	4401	null	N	null	N	tag	http://map.qq.com/?w=%E9%9D%92%E5%B9%B4%E6%97%85%E8%88%8D&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	青秀山风景区	南宁	103	98.06%	0	0	0	0	0.0%	0	0	0	287	Y	1	N	4501	null	N	null	N	exact	http://map.qq.com/?w=%E9%9D%92%E7%A7%80%E5%B1%B1%E9%A3%8E%E6%99%AF%E5%8C%BA&c=%E5%8D%97%E5%AE%81
top	201703080000~201703082359	星级酒店	深圳	103	0.0%	0	0	0	0	0	0	0	0	10	N	-1	N	4403	null	N	null	N	tag	http://map.qq.com/?w=%E6%98%9F%E7%BA%A7%E9%85%92%E5%BA%97&c=%E6%B7%B1%E5%9C%B3
top	201703080000~201703082359	幼儿园	北京市	102	24.51%	0	0	0	0	0	0	0	0	2501	N	-1	N	11	null	N	null	N	tag	http://map.qq.com/?w=%E5%B9%BC%E5%84%BF%E5%9B%AD&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	火车站	长沙	102	76.47%	0	0	0	0	0	0	0	0	29	N	-1	N	4301	null	N	null	N	general	http://map.qq.com/?w=%E7%81%AB%E8%BD%A6%E7%AB%99&c=%E9%95%BF%E6%B2%99
top	201703080000~201703082359	酒吧	广州	102	1.96%	0	0	0	0	0	0	0	0	27	N	-1	N	4401	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%90%A7&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	超市	昆明	102	4.9%	0	0	0	0	0	0	0	0	2503	N	-1	N	5301	null	N	null	N	tag	http://map.qq.com/?w=%E8%B6%85%E5%B8%82&c=%E6%98%86%E6%98%8E
top	201703080000~201703082359	朝阳大悦城	北京市	102	74.51%	0	0	0	0	0.0%	0	0	0	1192	Y	1	N	11	null	N	null	N	exact	http://map.qq.com/?w=%E6%9C%9D%E9%98%B3%E5%A4%A7%E6%82%A6%E5%9F%8E&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	石家庄正定国际机场	石家庄市	102	92.16%	0	0	0	0	0.0%	0	0	0	977	Y	6	N	1301	null	N	null	N	exact	http://map.qq.com/?w=%E7%9F%B3%E5%AE%B6%E5%BA%84%E6%AD%A3%E5%AE%9A%E5%9B%BD%E9%99%85%E6%9C%BA%E5%9C%BA&c=%E7%9F%B3%E5%AE%B6%E5%BA%84%E5%B8%82
top	201703080000~201703082359	咖啡店	北京市	102	6.86%	0	0	0	0	0	0	0	0	11	N	-1	N	11	null	N	null	N	tag	http://map.qq.com/?w=%E5%92%96%E5%95%A1%E5%BA%97&c=%E5%8C%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	东莞樟木头汽车客运站总站	东莞	102	93.14%	0	0	0	0	0.0%	0	0	0	5	Y	1	N	4419	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%9C%E8%8E%9E%E6%A8%9F%E6%9C%A8%E5%A4%B4%E6%B1%BD%E8%BD%A6%E5%AE%A2%E8%BF%90%E7%AB%99%E6%80%BB%E7%AB%99&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	酒店	5指山	102	0.0%	0	0	0	0	0	0	0	0	43	N	-1	N	4690	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=5%E6%8C%87%E5%B1%B1
top	201703080000~201703082359	美食	5指山	102	0.0%	0	0	0	0	0	0	0	0	13	N	-1	N	4690	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=5%E6%8C%87%E5%B1%B1
top	201703080000~201703082359	酒店	呼和浩特	102	0.0%	0	0	0	0	0	0	0	0	182	N	-1	N	1501	null	N	null	N	tag	http://map.qq.com/?w=%E9%85%92%E5%BA%97&c=%E5%91%BC%E5%92%8C%E6%B5%A9%E7%89%B9
top	201703080000~201703082359	洗浴足疗	江门	102	4.9%	0	0	0	0	0	0	0	0	28	N	-1	N	4407	null	N	null	N	tag	http://map.qq.com/?w=%E6%B4%97%E6%B5%B4%E8%B6%B3%E7%96%97&c=%E6%B1%9F%E9%97%A8
top	201703080000~201703082359	东莞站	东莞	102	89.22%	0	0	0	0	0.0%	0	0	0	2180	Y	3	N	4419	null	N	null	N	exact	http://map.qq.com/?w=%E4%B8%9C%E8%8E%9E%E7%AB%99&c=%E4%B8%9C%E8%8E%9E
top	201703080000~201703082359	快捷酒店	武汉	102	0.98%	0	0	0	0	0	0	0	0	49	N	-1	N	4201	null	N	null	N	tag	http://map.qq.com/?w=%E5%BF%AB%E6%8D%B7%E9%85%92%E5%BA%97&c=%E6%AD%A6%E6%B1%89
top	201703080000~201703082359	武昌站	武汉	102	92.16%	0	0	0	0	0.0%	0	0	0	1623	Y	2	N	4201	null	N	null	N	exact	http://map.qq.com/?w=%E6%AD%A6%E6%98%8C%E7%AB%99&c=%E6%AD%A6%E6%B1%89
top	201703080000~201703082359	石羊客运站	成都	102	96.08%	0	0	0	0	0.0%	0	0	0	30	Y	3	N	5101	null	N	null	N	exact	http://map.qq.com/?w=%E7%9F%B3%E7%BE%8A%E5%AE%A2%E8%BF%90%E7%AB%99&c=%E6%88%90%E9%83%BD
top	201703080000~201703082359	美食	湖州	101	0.0%	0	0	0	0	0	0	0	0	64	N	-1	N	3305	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E6%B9%96%E5%B7%9E
top	201703080000~201703082359	建设银行	南京市	101	40.59%	0	0	0	0	0	0	0	0	464	N	-1	N	3201	null	N	null	N	chain	http://map.qq.com/?w=%E5%BB%BA%E8%AE%BE%E9%93%B6%E8%A1%8C&c=%E5%8D%97%E4%BA%AC%E5%B8%82
top	201703080000~201703082359	美食	咸阳	101	0.0%	0	0	0	0	0	0	0	0	144	N	-1	N	6104	null	N	null	N	tag	http://map.qq.com/?w=%E7%BE%8E%E9%A3%9F&c=%E5%92%B8%E9%98%B3
top	201703080000~201703082359	义乌小商品市场	金华	101	97.03%	0	0	0	0	0.0%	0	0	0	138	Y	3	N	3307	null	N	null	N	exact	http://map.qq.com/?w=%E4%B9%89%E4%B9%8C%E5%B0%8F%E5%95%86%E5%93%81%E5%B8%82%E5%9C%BA&c=%E9%87%91%E5%8D%8E
top	201703080000~201703082359	麦当劳	广州	101	49.5%	0	0	0	0	0	0	0	0	330	N	-1	N	4401	null	N	null	N	chain	http://map.qq.com/?w=%E9%BA%A6%E5%BD%93%E5%8A%B3&c=%E5%B9%BF%E5%B7%9E
top	201703080000~201703082359	景点	桂林	101	1.98%	0	0	0	0	0	0	0	0	781	N	-1	N	4503	null	N	null	N	tag	http://map.qq.com/?w=%E6%99%AF%E7%82%B9&c=%E6%A1%82%E6%9E%97
top	201703080000~201703082359	洪崖洞	重庆市	101	64.36%	0	0	0	0	0.0%	0	0	0	522	Y	3	N	50	null	N	null	N	exact	http://map.qq.com/?w=%E6%B4%AA%E5%B4%96%E6%B4%9E&c=%E9%87%8D%E5%BA%86%E5%B8%82
top	201703080000~201703082359	昆明西部汽车客运站	昆明	101	96.04%	0	0	0	0	0.0%	0	0	0	80	Y	3	N	5301	null	N	null	N	exact	http://map.qq.com/?w=%E6%98%86%E6%98%8E%E8%A5%BF%E9%83%A8%E6%B1%BD%E8%BD%A6%E5%AE%A2%E8%BF%90%E7%AB%99&c=%E6%98%86%E6%98%8E
